id,votes,pref,value
46511757,"['3-3', '1-1', '5-2', '5-5', '8-1', '3-1', '8-2', '3-2']",0,1
58944540,"['7-3', '7-2', '7-4', '7-5', '7-1', '6-3', '8-1', '2-2', '8-2', '2-1', '1-2', '1-1', '4-2', '4-1', '9-3', '9-2', '9-1', '5-3', '5-5', '5-2', '5-1', '5-4', '3-3', '3-2', '3-1', '6-5', '6-1', '6-4', '6-2']",0,1
125445565,"['3-3', '3-1', '3-2', '5-3', '5-4', '5-1', '5-2', '5-5', '2-2', '2-1', '6-3', '6-5', '6-2', '6-1', '6-4']",0,1
126929024,"['3-3', '3-2', '3-1', '5-3', '5-2', '5-1', '5-5', '5-4', '8-1', '8-2', '2-1', '2-2', '6-4', '6-5', '6-1', '6-2', '6-3', '1-1', '1-2', '9-2', '9-1', '9-3', '7-4', '7-2', '7-1', '7-3', '7-5', '4-1', '4-2']",0,1
162349227,"['3-3', '3-2', '3-1', '8-2', '5-2', '5-4', '5-1', '5-5', '5-3', '6-1', '6-4', '6-5', '6-2', '6-3']",0,1
171339806,"['3-2', '3-1', '3-3', '1-2', '1-1']",0,1
193480148,"['4-2', '4-1', '7-4', '7-5', '7-2']",0,1
198560047,"['4-2', '4-1', '5-3', '7-4', '5-1']",0,1
240531307,"['3-3', '9-2', '3-2', '3-1', '9-1', '5-2', '5-3', '7-2', '7-5']",0,1
249603421,"['3-3', '3-1', '3-2', '9-2', '5-4']",0,1
310871284,"['3-2', '3-3', '3-1', '1-2', '5-3']",0,1
314439603,"['4-1', '4-2', '7-1', '7-5', '7-4', '7-3', '7-2']",0,1
314922902,"['3-3', '3-2', '5-3', '5-4', '5-2', '3-1', '5-5', '5-1']",0,1
329207596,"['4-1', '4-2', '5-3', '5-4', '5-1']",0,1
409593199,"['3-2', '3-3', '3-1', '8-2', '8-1', '5-2', '5-3', '5-4', '5-5', '5-1', '1-2', '1-1', '9-2', '9-3', '9-1', '2-2', '2-1', '4-2', '4-1', '7-3', '7-2', '7-1', '7-4', '7-5', '6-3', '6-4', '6-2', '6-5', '6-1']",0,1
417231488,"['3-2', '3-3', '3-1', '9-2', '5-2', '5-4', '5-5', '5-3', '5-1', '2-1', '2-2']",0,1
442490688,"['4-1', '4-2', '7-4', '7-5', '7-1', '7-2', '7-3', '2-1', '2-2']",0,1
449859247,"['3-3', '3-1', '3-2', '5-4', '5-2']",0,1
457561200,"['7-1', '7-5', '7-3', '7-2', '7-4']",0,1
506100535,"['3-3', '3-1', '3-2', '8-1', '8-2', '9-2', '6-1', '6-5', '6-2', '6-4', '6-3', '5-3', '5-4', '5-2', '5-5', '5-1', '1-2', '1-1', '7-3', '7-1', '7-5', '7-2', '7-4', '2-1', '2-2', '4-2', '4-1']",0,1
523818964,"['3-3', '5-3', '2-2', '5-4', '5-2']",0,1
580448391,"['3-3', '3-2', '3-1', '5-2', '5-4', '5-5', '5-1', '5-3']",0,1
580767890,"['4-2', '5-2', '7-2', '4-1', '7-5']",0,1
588537465,"['4-1', '4-2', '5-1', '5-5', '5-3']",0,1
596679474,"['4-2', '4-1', '7-3', '7-2', '7-5', '7-1', '7-4', '9-3', '9-2', '9-1']",0,1
623690487,"['3-2', '3-1', '3-3', '5-2', '5-4']",0,1
632722000,"['3-3', '3-2', '3-1', '7-5', '7-1']",0,1
645897070,"['4-1', '4-2', '7-1', '7-4', '7-5', '7-2', '7-3', '9-1', '9-2', '9-3']",0,1
650923976,"['3-3', '3-1', '3-2', '5-4', '5-2', '5-5', '5-1', '5-3', '6-2']",0,1
650926670,"['3-3', '3-1', '3-2', '5-2', '5-3', '5-4', '5-5', '5-1']",0,1
658261990,"['4-1', '4-2', '2-1', '2-2', '5-2']",0,1
659392348,"['3-3', '3-1', '3-2', '5-3', '5-5', '5-1', '5-2', '5-4']",0,1
710038643,"['4-2', '4-1', '9-3', '9-2', '9-1']",0,1
729387013,"['3-3', '3-1', '3-2', '5-4', '5-2', '5-3']",0,1
741373055,"['7-3', '7-2', '7-4', '7-5', '7-1']",0,1
756904450,"['7-1', '7-5', '7-3', '7-2', '7-4']",0,1
816489069,"['3-2', '3-3', '3-1', '5-4', '5-2']",0,1
