id,votes,pref,value
1047910136,"['1-3-1', '1-3-2', '1-3-3', '1-1-3', '1-1-4', '1-1-1', '1-1-2', '1-1-5']",0,1
1048851406,"['1-1-4', '1-1-2', '1-1-3', '1-1-1', '1-1-5']",0,1
1091950884,"['1-1-4', '1-3-2', '1-1-3', '1-1-2', '1-1-1']",0,1
1126984120,"['1-1-4', '1-1-3', '1-1-5', '1-3-1', '1-3-2']",0,1
1130188049,"['1-3-3', '1-1-3', '1-1-4', '1-1-5', '1-3-1', '1-1-1', '1-3-2', '1-1-2']",0,1
1137663760,"['1-3-3', '1-3-2', '1-3-1', '1-2-1', '1-2-2']",0,1
1138182688,"['1-3-3', '1-3-1', '1-1-4', '1-4-4', '1-1-5']",0,1
1160989402,"['1-1-4', '1-1-1', '1-1-2', '1-1-3', '1-1-5']",0,1
1169829272,"['1-1-4', '1-1-5', '1-1-1', '1-1-3', '1-1-2']",0,1
1200845100,"['1-4-3', '1-4-5', '1-4-4', '1-4-1', '1-4-2']",0,1
1209572348,"['1-3-1', '1-3-2', '1-3-3', '1-1-1', '1-4-5']",0,1
1248119943,"['1-1-4', '1-1-2', '1-1-1', '1-1-3', '1-1-5']",0,1
1253242119,"['1-1-2', '1-5-1', '1-4-3', '1-2-1', '1-3-2']",0,1
1270289176,"['1-1-4', '1-3-1', '1-1-3', '1-3-3', '1-1-1']",0,1
1281105960,"['1-1-4', '1-1-2', '1-1-3', '1-1-1', '1-1-5']",0,1
1322063674,"['1-1-4', '1-1-5', '1-4-1', '1-1-2', '1-1-3', '1-1-1', '1-4-4', '1-4-5', '1-4-3', '1-4-2', '1-6-2', '1-6-1', '1-7-2', '1-7-1', '1-8-2', '1-8-1', '1-3-2', '1-3-3', '1-3-1', '1-2-2', '1-2-1']",0,1
1334874161,"['1-1-2', '1-1-3', '1-1-4', '1-1-5', '1-1-1']",0,1
1341455507,"['1-3-1', '1-3-2', '1-3-3', '1-1-2', '1-1-1', '1-1-4', '1-1-3', '1-1-5', '1-2-1', '1-2-2', '1-4-4', '1-4-2', '1-4-3', '1-4-5', '1-5-1', '1-5-2', '1-6-1', '1-6-2', '1-7-1', '1-7-2', '1-8-1', '1-8-2', '1-4-1']",0,1
1351235697,"['1-3-3', '1-1-3', '1-1-1', '1-1-4', '1-3-2']",0,1
1412645577,"['1-1-4', '1-1-5', '1-1-1', '1-3-2', '1-4-1']",0,1
1423892444,"['1-1-4', '1-1-3', '1-1-2', '1-1-5', '1-1-1']",0,1
1449520834,"['1-1-4', '1-1-1', '1-1-2', '1-1-5', '1-1-3']",0,1
1451355357,"['1-3-3', '1-3-2', '1-3-1', '1-1-1', '1-1-2', '1-1-5', '1-1-4', '1-1-3']",0,1
1479540841,"['1-3-1', '1-3-3', '1-3-2', '1-1-3', '1-1-4', '1-1-1', '1-1-5', '1-1-2', '1-2-1', '1-2-2', '1-6-1', '1-6-2', '1-5-1', '1-5-2', '1-8-1', '1-8-2', '1-7-1', '1-7-2', '1-4-2', '1-4-4', '1-4-3', '1-4-1', '1-4-5']",0,1
1538495604,"['1-3-1', '1-3-3', '1-3-2', '1-5-1', '1-5-2']",0,1
1581500737,"['1-1-4', '1-1-3', '1-1-1', '1-1-2', '1-1-5']",0,1
1587818167,['1-1-4'],0,1
1637462975,"['1-1-4', '1-1-3', '1-1-5', '1-1-1', '1-1-2']",0,1
1652834250,"['1-1-4', '1-4-2', '1-6-2', '1-3-3', '1-8-1']",0,1
1702545905,"['1-3-1', '1-3-3', '1-3-2', '1-1-1', '1-1-3', '1-1-5']",0,1
1747808298,"['1-3-2', '1-3-3', '1-3-1', '1-1-2', '1-1-4']",0,1
1760512727,"['1-3-3', '1-3-2', '1-3-1', '1-4-5', '1-1-5']",0,1
1761027798,"['1-3-1', '1-3-2', '1-3-3', '1-1-1', '1-1-2']",0,1
1772057604,"['1-3-3', '1-2-1', '1-1-5', '1-4-5', '1-6-1']",0,1
1776479929,"['1-1-4', '1-1-3', '1-1-2', '1-1-1', '1-1-5']",0,1
1782261918,"['1-1-4', '1-1-2', '1-1-1', '1-1-3', '1-1-5']",0,1
1795495869,"['1-1-4', '1-1-5', '1-1-2', '1-1-3', '1-1-1']",0,1
1841018024,"['1-3-1', '1-3-3', '1-3-2', '1-1-4', '1-1-5']",0,1
1842883636,"['1-3-1', '1-3-3', '1-3-2', '1-1-3', '1-1-4']",0,1
1843787541,"['1-1-4', '1-1-5', '1-1-3', '1-3-3', '1-3-2']",0,1
1900393585,"['1-3-3', '1-3-1', '1-3-2', '1-1-1', '1-1-3', '1-4-5']",0,1
1964768091,"['1-3-1', '1-3-2', '1-3-3', '1-1-1', '1-1-3']",0,1
1998348578,"['1-3-1', '1-3-2', '1-3-3', '1-1-4', '1-1-1', '1-1-5', '1-1-3', '1-1-2', '1-2-2', '1-2-1', '1-5-2', '1-5-1', '1-8-2', '1-8-1', '1-6-2', '1-6-1', '1-7-2', '1-7-1', '1-4-2', '1-4-3', '1-4-4', '1-4-1', '1-4-5']",0,1
2009721505,"['1-1-2', '1-1-4', '1-4-1', '1-4-5', '1-2-2']",0,1
2060250689,"['1-3-2', '1-2-2', '1-1-2', '1-2-1', '1-3-1']",0,1
2073003716,"['1-1-4', '1-1-5', '1-1-2', '1-1-3', '1-1-1']",0,1
2078262120,"['1-1-4', '1-1-1', '1-1-5', '1-1-3', '1-1-2', '1-3-2', '1-3-1', '1-3-3', '1-6-2', '1-6-1', '1-4-2', '1-4-1', '1-4-4', '1-4-3', '1-4-5', '1-8-2', '1-8-1', '1-2-2', '1-2-1', '1-5-2', '1-5-1']",0,1
2089324183,"['1-1-4', '1-1-5', '1-1-1', '1-2-1', '1-3-3']",0,1
2091336194,"['1-1-4', '1-1-3', '1-1-1', '1-1-5', '1-1-2']",0,1
2091807580,"['1-3-2', '1-3-3', '1-3-1', '1-6-1', '1-6-2']",0,1
2093173848,"['1-1-4', '1-1-5', '1-1-1', '1-1-2', '1-1-3']",0,1
2094148704,"['1-3-3', '1-3-1', '1-3-2', '1-2-2', '1-1-3']",0,1
2097452264,"['1-3-2', '1-3-3', '1-3-1', '1-1-3', '1-1-2']",0,1
2103080285,"['1-1-4', '1-1-3', '1-1-1', '1-1-2', '1-1-5']",0,1
2119185146,"['1-1-2', '1-1-3', '1-1-1', '1-1-4', '1-1-5']",0,1
2125481301,"['1-3-3', '1-3-1', '1-3-2', '1-5-2', '1-5-1']",0,1
2135786143,"['1-3-3', '1-3-2', '1-1-4', '1-1-1', '1-3-1']",0,1
2141750135,"['1-3-3', '1-1-3', '1-6-1', '1-8-2', '1-1-1']",0,1
