id,votes,pref,value
276704043,"['6-2', '6-1', '5-1', '5-2', '3-1', '3-2', '8-4', '8-2', '8-1', '8-5', '8-3', '1-1', '1-2', '7-1', '7-2', '9-1', '9-2', '2-3', '2-5', '2-1', '2-4', '2-2', '4-1', '4-2', '9-3']",0,1
310262052,"['6-2', '8-2', '2-3', '2-5', '2-2']",0,1
322769508,"['6-2', '6-1', '3-1', '8-4', '8-2']",0,1
339789755,"['6-2', '6-1', '2-2', '2-4', '2-1']",0,1
352448249,"['6-2', '6-1', '2-4', '2-3', '2-2', '2-1', '2-5']",0,1
381974572,"['2-4', '2-1', '2-2', '2-3', '2-5']",0,1
382898373,"['2-4', '6-2', '2-5', '2-2', '4-2']",0,1
395746718,"['6-2', '8-4', '8-1', '8-2', '8-5', '8-3', '9-2', '9-1', '7-1', '7-2', '6-1', '5-1', '5-2', '9-3', '1-1', '1-2', '3-1', '3-2', '4-1', '4-2', '2-4', '2-1', '2-2', '2-3', '2-5']",0,1
398912443,"['6-2', '2-3', '3-1', '5-1', '2-5', '3-2', '6-1', '5-2', '2-4', '2-2', '2-1', '9-1', '9-2', '1-1', '1-2']",0,1
422755380,"['2-4', '2-2', '2-5', '2-3', '2-1']",0,1
432403192,"['6-2', '8-5', '8-3', '7-1', '3-1', '8-2', '8-4', '8-1']",0,1
433128149,['2-4'],0,1
450338053,"['6-2', '7-1', '9-1', '4-2', '5-1']",0,1
461998423,"['6-2', '6-1', '8-3', '8-4', '8-5']",0,1
465677626,"['6-2', '6-1', '1-2', '8-3', '9-1']",0,1
540524436,"['9-1', '2-5', '2-1', '2-2', '2-3', '2-4', '8-3', '6-2', '6-1', '5-2', '5-1']",0,1
566889662,"['9-1', '6-2', '6-1', '4-2', '4-1']",0,1
574795718,"['6-2', '6-1', '9-2', '9-1', '2-5', '2-4', '2-1', '2-3', '2-2', '3-1', '3-2', '1-1', '1-2', '4-1', '4-2', '5-1', '5-2', '7-1', '7-2', '8-4', '8-1', '8-5', '8-3', '8-2', '9-3']",0,1
635314136,"['2-4', '2-1', '2-3', '2-2', '2-5', '1-1', '1-2', '3-1', '3-2', '4-1', '4-2', '5-1', '5-2', '6-1', '6-2', '7-1', '7-2', '8-4', '8-1', '8-3', '8-2', '8-5', '9-1', '9-3', '9-2']",0,1
656191015,"['6-2', '6-1', '4-1', '4-2', '2-5', '5-1', '5-2']",0,1
661090170,"['2-4', '2-5', '2-2', '2-3', '2-1']",0,1
686845872,"['2-4', '2-5', '2-2', '2-1', '2-3', '9-2', '8-4', '9-3']",0,1
700505336,"['2-4', '2-1', '2-5', '2-2', '2-3']",0,1
